"date","year","home_team","away_team","team","scorer","minute","own_goal","penalty","goal_owner","home_goals","away_goals"
"1927-11-27","1927",Peru,Argentina,Argentina,Juan Maglio,25.0,False,False,away_team,1,5
"1927-11-27","1927",Peru,Argentina,Argentina,Manuel Ferreira,30.0,False,False,away_team,1,5
"1927-11-27","1927",Peru,Argentina,Argentina,Alfredo Carricaberry,38.0,False,False,away_team,1,5
"1927-11-27","1927",Peru,Argentina,Peru,Alejandro Villanueva,3.0,False,False,home_team,1,5
"1929-11-01","1929",Paraguay,Uruguay,Paraguay,Aurelio González,16.0,False,False,home_team,3,0
"1929-11-01","1929",Paraguay,Uruguay,Paraguay,Diógenes Domínguez,55.0,False,False,home_team,3,0
"1929-11-01","1929",Paraguay,Uruguay,Paraguay,Aurelio González,86.0,False,False,home_team,3,0
"1929-11-03","1929",Argentina,Peru,Argentina,Carlos Peucelle,6.0,False,False,home_team,3,0
"1929-11-03","1929",Argentina,Peru,Argentina,Adolfo Zumelzú,38.0,False,False,home_team,3,0
"1929-11-03","1929",Argentina,Peru,Argentina,Adolfo Zumelzú,58.0,False,False,home_team,3,0
"1929-11-10","1929",Argentina,Paraguay,Argentina,Mario Evaristo,7.0,False,False,home_team,4,1
"1929-11-10","1929",Argentina,Paraguay,Argentina,Manuel Ferreira,24.0,False,False,home_team,4,1
"1929-11-10","1929",Argentina,Paraguay,Argentina,Manuel Ferreira,48.0,False,False,home_team,4,1
"1929-11-10","1929",Argentina,Paraguay,Argentina,Roberto Cherro,50.0,False,False,home_team,4,1
"1929-11-10","1929",Argentina,Paraguay,Paraguay,Diógenes Domínguez,56.0,False,False,away_team,4,1
"1929-11-11","1929",Peru,Uruguay,Peru,Agustín Lizarbe,81.0,False,False,home_team,1,4
"1929-11-11","1929",Peru,Uruguay,Uruguay,Lorenzo Fernández,21.0,False,False,away_team,1,4
"1929-11-11","1929",Peru,Uruguay,Uruguay,Lorenzo Fernández,29.0,False,False,away_team,1,4
"1929-11-11","1929",Peru,Uruguay,Uruguay,Lorenzo Fernández,43.0,False,False,away_team,1,4
"1929-11-11","1929",Peru,Uruguay,Uruguay,José Leandro Andrade,69.0,False,False,away_team,1,4
"1929-11-16","1929",Paraguay,Peru,Paraguay,Lino Nessi,10.0,False,False,home_team,5,0
"1929-11-16","1929",Paraguay,Peru,Paraguay,Aurelio González,55.0,False,False,home_team,5,0
"1929-11-16","1929",Paraguay,Peru,Paraguay,Aurelio González,63.0,False,False,home_team,5,0
"1929-11-16","1929",Paraguay,Peru,Paraguay,Aurelio González,69.0,False,False,home_team,5,0
"1929-11-16","1929",Paraguay,Peru,Paraguay,Diógenes Domínguez,82.0,False,False,home_team,5,0
"1929-11-17","1929",Argentina,Uruguay,Argentina,Manuel Ferreira,14.0,False,False,home_team,2,0
"1929-11-17","1929",Argentina,Uruguay,Argentina,Mario Evaristo,77.0,False,False,home_team,2,0
"1930-07-13","1930",Belgium,United States,United States,Bart McGhee,23.0,False,False,away_team,0,3
"1930-07-13","1930",Belgium,United States,United States,Tom Florie,45.0,False,False,away_team,0,3
"1930-07-13","1930",Belgium,United States,United States,Bert Patenaude,69.0,False,False,away_team,0,3
"1930-07-13","1930",France,Mexico,France,Lucien Laurent,19.0,False,False,home_team,4,1
"1930-07-13","1930",France,Mexico,France,Marcel Langiller,40.0,False,False,home_team,4,1
"1930-07-13","1930",France,Mexico,France,André Maschinot,43.0,False,False,home_team,4,1
"1930-07-13","1930",France,Mexico,France,André Maschinot,87.0,False,False,home_team,4,1
"1930-07-13","1930",France,Mexico,Mexico,Juan Carreño,70.0,False,False,away_team,4,1
"1930-07-14","1930",Brazil,Yugoslavia,Brazil,Preguinho,62.0,False,False,home_team,1,2
"1930-07-14","1930",Brazil,Yugoslavia,Yugoslavia,Aleksandar Tirnanić,21.0,False,False,away_team,1,2
"1930-07-14","1930",Brazil,Yugoslavia,Yugoslavia,Ivan Bek,30.0,False,False,away_team,1,2
"1930-07-14","1930",Peru,Romania,Peru,Luis de Souza,75.0,False,False,home_team,1,3
"1930-07-14","1930",Peru,Romania,Romania,Adalbert Deşu,1.0,False,False,away_team,1,3
"1930-07-14","1930",Peru,Romania,Romania,Constantin Stanciu,79.0,False,False,away_team,1,3
"1930-07-14","1930",Peru,Romania,Romania,Miklós Kovács,89.0,False,False,away_team,1,3
"1930-07-15","1930",Argentina,France,Argentina,Luis Monti,81.0,False,False,home_team,1,0
"1930-07-16","1930",Chile,Mexico,Chile,Carlos Vidal,3.0,False,False,home_team,3,0
"1930-07-16","1930",Chile,Mexico,Chile,Manuel Rosas,52.0,True,False,home_team,3,0
"1930-07-16","1930",Chile,Mexico,Chile,Carlos Vidal,65.0,False,False,home_team,3,0
"1930-07-17","1930",Bolivia,Yugoslavia,Yugoslavia,Ivan Bek,60.0,False,False,away_team,0,4
"1930-07-17","1930",Bolivia,Yugoslavia,Yugoslavia,Blagoje Marjanović,65.0,False,False,away_team,0,4
"1930-07-17","1930",Bolivia,Yugoslavia,Yugoslavia,Ivan Bek,67.0,False,False,away_team,0,4
"1930-07-17","1930",Bolivia,Yugoslavia,Yugoslavia,Đorđe Vujadinović,85.0,False,False,away_team,0,4
"1930-07-17","1930",Paraguay,United States,United States,Bert Patenaude,10.0,False,False,away_team,0,3
"1930-07-17","1930",Paraguay,United States,United States,Bert Patenaude,15.0,False,False,away_team,0,3
"1930-07-17","1930",Paraguay,United States,United States,Bert Patenaude,50.0,False,False,away_team,0,3
"1930-07-18","1930",Uruguay,Peru,Uruguay,Héctor Castro,65.0,False,False,home_team,1,0
"1930-07-19","1930",Argentina,Mexico,Argentina,Guillermo Stábile,8.0,False,False,home_team,6,3
"1930-07-19","1930",Argentina,Mexico,Argentina,Adolfo Zumelzú,12.0,False,False,home_team,6,3
"1930-07-19","1930",Argentina,Mexico,Argentina,Guillermo Stábile,17.0,False,False,home_team,6,3
"1930-07-19","1930",Argentina,Mexico,Argentina,Francisco Varallo,53.0,False,False,home_team,6,3
"1930-07-19","1930",Argentina,Mexico,Argentina,Adolfo Zumelzú,55.0,False,False,home_team,6,3
"1930-07-19","1930",Argentina,Mexico,Argentina,Guillermo Stábile,80.0,False,False,home_team,6,3
"1930-07-19","1930",Argentina,Mexico,Mexico,Manuel Rosas,42.0,False,True,away_team,6,3
"1930-07-19","1930",Argentina,Mexico,Mexico,Manuel Rosas,65.0,False,False,away_team,6,3
"1930-07-19","1930",Argentina,Mexico,Mexico,Roberto Gayón,75.0,False,False,away_team,6,3
"1930-07-19","1930",Chile,France,Chile,Guillermo Subiabre,67.0,False,False,home_team,1,0
"1930-07-20","1930",Belgium,Paraguay,Paraguay,Luis Vargas Peña,40.0,False,False,away_team,0,1
"1930-07-20","1930",Bolivia,Brazil,Brazil,Moderato Wisintainer,37.0,False,False,away_team,0,4
"1930-07-20","1930",Bolivia,Brazil,Brazil,Preguinho,57.0,False,False,away_team,0,4
"1930-07-20","1930",Bolivia,Brazil,Brazil,Moderato Wisintainer,73.0,False,False,away_team,0,4
"1930-07-20","1930",Bolivia,Brazil,Brazil,Preguinho,83.0,False,False,away_team,0,4
"1930-07-21","1930",Uruguay,Romania,Uruguay,Pablo Dorado,7.0,False,False,home_team,4,0
"1930-07-21","1930",Uruguay,Romania,Uruguay,Héctor Scarone,26.0,False,False,home_team,4,0
"1930-07-21","1930",Uruguay,Romania,Uruguay,Peregrino Anselmo,31.0,False,False,home_team,4,0
"1930-07-21","1930",Uruguay,Romania,Uruguay,Pedro Cea,35.0,False,False,home_team,4,0
"1930-07-22","1930",Argentina,Chile,Argentina,Guillermo Stábile,12.0,False,False,home_team,3,1
"1930-07-22","1930",Argentina,Chile,Argentina,Guillermo Stábile,13.0,False,False,home_team,3,1
"1930-07-22","1930",Argentina,Chile,Argentina,Mario Evaristo,51.0,False,False,home_team,3,1
"1930-07-22","1930",Argentina,Chile,Chile,Guillermo Subiabre,15.0,False,False,away_team,3,1
"1930-07-26","1930",Argentina,United States,Argentina,Luis Monti,20.0,False,False,home_team,6,1
"1930-07-26","1930",Argentina,United States,Argentina,Alejandro Scopelli,56.0,False,False,home_team,6,1
"1930-07-26","1930",Argentina,United States,Argentina,Guillermo Stábile,69.0,False,False,home_team,6,1
"1930-07-26","1930",Argentina,United States,Argentina,Carlos Peucelle,80.0,False,False,home_team,6,1
"1930-07-26","1930",Argentina,United States,Argentina,Carlos Peucelle,85.0,False,False,home_team,6,1
"1930-07-26","1930",Argentina,United States,Argentina,Guillermo Stábile,87.0,False,False,home_team,6,1
"1930-07-26","1930",Argentina,United States,United States,Jim Brown,89.0,False,False,away_team,6,1
"1930-07-27","1930",Uruguay,Yugoslavia,Uruguay,Pedro Cea,18.0,False,False,home_team,6,1
"1930-07-27","1930",Uruguay,Yugoslavia,Uruguay,Peregrino Anselmo,20.0,False,False,home_team,6,1
"1930-07-27","1930",Uruguay,Yugoslavia,Uruguay,Peregrino Anselmo,31.0,False,False,home_team,6,1
"1930-07-27","1930",Uruguay,Yugoslavia,Uruguay,Santos Iriarte,61.0,False,False,home_team,6,1
"1930-07-27","1930",Uruguay,Yugoslavia,Uruguay,Pedro Cea,67.0,False,False,home_team,6,1
"1930-07-27","1930",Uruguay,Yugoslavia,Uruguay,Pedro Cea,72.0,False,False,home_team,6,1
"1930-07-27","1930",Uruguay,Yugoslavia,Yugoslavia,Đorđe Vujadinović,4.0,False,False,away_team,6,1
"1930-07-30","1930",Uruguay,Argentina,Argentina,Carlos Peucelle,20.0,False,False,away_team,4,2
"1930-07-30","1930",Uruguay,Argentina,Argentina,Guillermo Stábile,37.0,False,False,away_team,4,2
"1930-07-30","1930",Uruguay,Argentina,Uruguay,Pablo Dorado,12.0,False,False,home_team,4,2
"1930-07-30","1930",Uruguay,Argentina,Uruguay,Pedro Cea,57.0,False,False,home_team,4,2
"1930-07-30","1930",Uruguay,Argentina,Uruguay,Santos Iriarte,68.0,False,False,home_team,4,2
"1930-07-30","1930",Uruguay,Argentina,Uruguay,Héctor Castro,89.0,False,False,home_team,4,2
"1933-06-11","1933",Sweden,Estonia,Estonia,Leonhard Kass,47.0,False,False,away_team,6,2
"1933-06-11","1933",Sweden,Estonia,Estonia,Richard Kuremaa,61.0,False,False,away_team,6,2
"1933-06-11","1933",Sweden,Estonia,Sweden,Knut Kroon,7.0,False,False,home_team,6,2
"1933-06-11","1933",Sweden,Estonia,Sweden,Lennart Bunke,10.0,False,False,home_team,6,2
"1933-06-11","1933",Sweden,Estonia,Sweden,Bertil Ericsson,13.0,False,False,home_team,6,2
"1933-06-11","1933",Sweden,Estonia,Sweden,Torsten Bunke,43.0,False,False,home_team,6,2
"1933-06-11","1933",Sweden,Estonia,Sweden,Bertil Ericsson,70.0,False,False,home_team,6,2
"1933-06-11","1933",Sweden,Estonia,Sweden,Sven Andersson,79.0,False,False,home_team,6,2
"1933-06-29","1933",Lithuania,Sweden,Sweden,Knut Hansson,55.0,False,False,away_team,0,2
"1933-06-29","1933",Lithuania,Sweden,Sweden,Knut Hansson,65.0,False,False,away_team,0,2
"1933-09-24","1933",Yugoslavia,Switzerland,Switzerland,Alessandro Frigerio,76.0,False,False,away_team,2,2
"1933-09-24","1933",Yugoslavia,Switzerland,Switzerland,Willy Jäggi,80.0,False,False,away_team,2,2
"1933-09-24","1933",Yugoslavia,Switzerland,Yugoslavia,Vladimir Kragić,50.0,False,False,home_team,2,2
"1933-09-24","1933",Yugoslavia,Switzerland,Yugoslavia,Blagoje Marjanović,61.0,False,False,home_team,2,2
"1933-10-15","1933",Poland,Czechoslovakia,Czechoslovakia,Josef Silný,33.0,False,False,away_team,1,2
"1933-10-15","1933",Poland,Czechoslovakia,Czechoslovakia,František Pelcner,77.0,False,False,away_team,1,2
"1933-10-15","1933",Poland,Czechoslovakia,Poland,Henryk Martyna,52.0,False,False,home_team,1,2
"1933-10-29","1933",Switzerland,Romania,Romania,Grațian Sepi,18.0,False,False,away_team,2,2
"1933-10-29","1933",Switzerland,Romania,Romania,Ștefan Dobay,67.0,False,False,away_team,2,2
"1933-10-29","1933",Switzerland,Romania,Switzerland,Ernst Hufschmid,75.0,False,False,home_team,2,2
"1933-10-29","1933",Switzerland,Romania,Switzerland,Erwin Hochsträsser,80.0,False,True,home_team,2,2
"1934-01-28","1934",Haiti,Cuba,Cuba,Mario López,20.0,False,True,away_team,1,3
"1934-01-28","1934",Haiti,Cuba,Cuba,Héctor Socorro,61.0,False,False,away_team,1,3
"1934-01-28","1934",Haiti,Cuba,Cuba,Ángel Martínez,64.0,False,False,away_team,1,3
"1934-01-28","1934",Haiti,Cuba,Haiti,Robert St. Fort,85.0,False,True,home_team,1,3
"1934-02-01","1934",Haiti,Cuba,Cuba,Mario López,85.0,False,False,away_team,1,1
"1934-02-01","1934",Haiti,Cuba,Haiti,Robert St. Fort,25.0,False,True,home_team,1,1
"1934-02-04","1934",Haiti,Cuba,Cuba,Héctor Socorro,5.0,False,False,away_team,0,6
"1934-02-04","1934",Haiti,Cuba,Cuba,Mario López,18.0,False,False,away_team,0,6
"1934-02-04","1934",Haiti,Cuba,Cuba,Francisco Socorro,37.0,False,False,away_team,0,6
"1934-02-04","1934",Haiti,Cuba,Cuba,Enrique Ferrer,62.0,False,False,away_team,0,6
"1934-02-04","1934",Haiti,Cuba,Cuba,Salvador Soto,78.0,False,False,away_team,0,6
"1934-02-04","1934",Haiti,Cuba,Cuba,Mario López,86.0,False,False,away_team,0,6
"1934-02-25","1934",Republic of Ireland,Belgium,Belgium,Jean Capelle,15.0,False,False,away_team,4,4
"1934-02-25","1934",Republic of Ireland,Belgium,Belgium,Stan Vanden Eynde,30.0,False,False,away_team,4,4
"1934-02-25","1934",Republic of Ireland,Belgium,Belgium,François Vanden Eynde,47.0,False,False,away_team,4,4
"1934-02-25","1934",Republic of Ireland,Belgium,Belgium,François Vanden Eynde,60.0,False,False,away_team,4,4
"1934-02-25","1934",Republic of Ireland,Belgium,Republic of Ireland,Paddy Moore,27.0,False,False,home_team,4,4
"1934-02-25","1934",Republic of Ireland,Belgium,Republic of Ireland,Paddy Moore,48.0,False,False,home_team,4,4
"1934-02-25","1934",Republic of Ireland,Belgium,Republic of Ireland,Paddy Moore,56.0,False,False,home_team,4,4
"1934-02-25","1934",Republic of Ireland,Belgium,Republic of Ireland,Paddy Moore,75.0,False,False,home_team,4,4
"1934-03-04","1934",Mexico,Cuba,Cuba,Mario López,40.0,False,False,away_team,3,2
"1934-03-04","1934",Mexico,Cuba,Cuba,Mario López,63.0,False,False,away_team,3,2
"1934-03-04","1934",Mexico,Cuba,Mexico,Dionisio Mejía,12.0,False,False,home_team,3,2
"1934-03-04","1934",Mexico,Cuba,Mexico,Dionisio Mejía,14.0,False,False,home_team,3,2
"1934-03-04","1934",Mexico,Cuba,Mexico,Dionisio Mejía,16.0,False,False,home_team,3,2
"1934-03-11","1934",Luxembourg,Germany,Germany,Josef Rasselnberg,2.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Willi Wigold,12.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Ernst Albrecht,24.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Karl Hohmann,30.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Josef Rasselnberg,35.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Karl Hohmann,52.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Karl Hohmann,53.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Josef Rasselnberg,57.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Germany,Josef Rasselnberg,89.0,False,False,away_team,1,9
"1934-03-11","1934",Luxembourg,Germany,Luxembourg,Ernest Mengel,27.0,False,False,home_team,1,9
"1934-03-11","1934",Mexico,Cuba,Mexico,Jorge Sota,24.0,False,False,home_team,5,0
"1934-03-11","1934",Mexico,Cuba,Mexico,Dionisio Mejía,31.0,False,False,home_team,5,0
"1934-03-11","1934",Mexico,Cuba,Mexico,Dionisio Mejía,40.0,False,False,home_team,5,0
"1934-03-11","1934",Mexico,Cuba,Mexico,Felipe Rosas,72.0,False,False,home_team,5,0
"1934-03-11","1934",Mexico,Cuba,Mexico,Dionisio Mejía,79.0,False,False,home_team,5,0
"1934-03-11","1934",Spain,Portugal,Spain,Eduardo González Valiño,3.0,False,False,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Isidro Lángara,13.0,False,False,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Isidro Lángara,14.0,False,True,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Isidro Lángara,46.0,False,False,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Luis Regueiro,65.0,False,False,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Martí Ventolrà,68.0,False,False,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Luis Regueiro,70.0,False,False,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Isidro Lángara,71.0,False,False,home_team,9,0
"1934-03-11","1934",Spain,Portugal,Spain,Isidro Lángara,85.0,False,False,home_team,9,0
"1934-03-16","1934",Egypt,Israel,Egypt,Mahmoud Mokhtar El-Tetsh,11.0,False,False,home_team,7,1
"1934-03-16","1934",Egypt,Israel,Egypt,Mostafa Taha,21.0,False,False,home_team,7,1
"1934-03-16","1934",Egypt,Israel,Egypt,Mahmoud Mokhtar El-Tetsh,35.0,False,False,home_team,7,1
"1934-03-16","1934",Egypt,Israel,Egypt,Mohamed Latif,43.0,False,False,home_team,7,1
"1934-03-16","1934",Egypt,Israel,Egypt,Mahmoud Mokhtar El-Tetsh,51.0,False,False,home_team,7,1
"1934-03-16","1934",Egypt,Israel,Egypt,Mostafa Taha,79.0,False,False,home_team,7,1
"1934-03-16","1934",Egypt,Israel,Egypt,Mohamed Latif,87.0,False,False,home_team,7,1
"1934-03-16","1934",Egypt,Israel,Israel,Avraham Nudelmann,61.0,False,False,away_team,7,1
"1934-03-18","1934",Mexico,Cuba,Cuba,Mario López,15.0,False,False,away_team,4,1
"1934-03-18","1934",Mexico,Cuba,Mexico,Manuel Alonso,32.0,False,False,home_team,4,1
"1934-03-18","1934",Mexico,Cuba,Mexico,José Ruvalcaba,41.0,False,False,home_team,4,1
"1934-03-18","1934",Mexico,Cuba,Mexico,Fernando Marcos,55.0,False,False,home_team,4,1
"1934-03-18","1934",Mexico,Cuba,Mexico,Manuel Alonso,75.0,False,False,home_team,4,1
"1934-03-18","1934",Portugal,Spain,Portugal,Vítor Silva,10.0,False,False,home_team,1,2
"1934-03-18","1934",Portugal,Spain,Spain,Isidro Lángara,12.0,False,False,away_team,1,2
"1934-03-18","1934",Portugal,Spain,Spain,Isidro Lángara,25.0,False,False,away_team,1,2
"1934-03-25","1934",Bulgaria,Hungary,Bulgaria,Dimitar Baikushev,27.0,False,False,home_team,1,4
"1934-03-25","1934",Bulgaria,Hungary,Hungary,György Sárosi,29.0,False,False,away_team,1,4
"1934-03-25","1934",Bulgaria,Hungary,Hungary,Gábor P. Szabó,61.0,False,True,away_team,1,4
"1934-03-25","1934",Bulgaria,Hungary,Hungary,Géza Toldi,88.0,False,False,away_team,1,4
"1934-03-25","1934",Bulgaria,Hungary,Hungary,Imre Markos,89.0,False,False,away_team,1,4
"1934-03-25","1934",Italy,Greece,Italy,Anfilogino Guarisi,40.0,False,False,home_team,4,0
"1934-03-25","1934",Italy,Greece,Italy,Giuseppe Meazza,44.0,False,False,home_team,4,0
"1934-03-25","1934",Italy,Greece,Italy,Giovanni Ferrari,69.0,False,False,home_team,4,0
"1934-03-25","1934",Italy,Greece,Italy,Giuseppe Meazza,71.0,False,False,home_team,4,0
"1934-04-06","1934",Israel,Egypt,Egypt,Mohamed Latif,2.0,False,False,away_team,1,4
"1934-04-06","1934",Israel,Egypt,Egypt,Mahmoud Mokhtar El-Tetsh,7.0,False,False,away_team,1,4
"1934-04-06","1934",Israel,Egypt,Egypt,Mahmoud Mokhtar El-Tetsh,22.0,False,False,away_team,1,4
"1934-04-06","1934",Israel,Egypt,Egypt,Abdulrahman Fawzi,35.0,False,False,away_team,1,4
"1934-04-06","1934",Israel,Egypt,Israel,Yohanan Sukenik,54.0,False,False,home_team,1,4
"1934-04-08","1934",Netherlands,Republic of Ireland,Netherlands,Kick Smit,41.0,False,False,home_team,5,2
"1934-04-08","1934",Netherlands,Republic of Ireland,Netherlands,Bep Bakhuys,67.0,False,False,home_team,5,2
"1934-04-08","1934",Netherlands,Republic of Ireland,Netherlands,Bep Bakhuys,78.0,False,False,home_team,5,2
"1934-04-08","1934",Netherlands,Republic of Ireland,Netherlands,Leen Vente,83.0,False,False,home_team,5,2
"1934-04-08","1934",Netherlands,Republic of Ireland,Netherlands,Kick Smit,85.0,False,False,home_team,5,2
"1934-04-08","1934",Netherlands,Republic of Ireland,Republic of Ireland,Johnny Squires,44.0,False,False,away_team,5,2
"1934-04-08","1934",Netherlands,Republic of Ireland,Republic of Ireland,Paddy Moore,57.0,False,False,away_team,5,2
"1934-04-15","1934",Luxembourg,France,France,Alfred Aston,3.0,False,False,away_team,1,6
"1934-04-15","1934",Luxembourg,France,France,Jean Nicolas,26.0,False,False,away_team,1,6
"1934-04-15","1934",Luxembourg,France,France,Jean Nicolas,67.0,False,False,away_team,1,6
"1934-04-15","1934",Luxembourg,France,France,Ernest Liberati,80.0,False,False,away_team,1,6
"1934-04-15","1934",Luxembourg,France,France,Jean Nicolas,85.0,False,False,away_team,1,6
"1934-04-15","1934",Luxembourg,France,France,Jean Nicolas,89.0,False,True,away_team,1,6
"1934-04-15","1934",Luxembourg,France,Luxembourg,Théophile Speicher,47.0,False,False,home_team,1,6
"1934-04-25","1934",Austria,Bulgaria,Austria,Johann Horvath,19.0,False,False,home_team,6,1
"1934-04-25","1934",Austria,Bulgaria,Austria,Johann Horvath,22.0,False,False,home_team,6,1
"1934-04-25","1934",Austria,Bulgaria,Austria,Johann Horvath,33.0,False,False,home_team,6,1
"1934-04-25","1934",Austria,Bulgaria,Austria,Karl Zischek,59.0,False,False,home_team,6,1
"1934-04-25","1934",Austria,Bulgaria,Austria,Rudolf Viertl,62.0,False,False,home_team,6,1
"1934-04-25","1934",Austria,Bulgaria,Austria,Matthias Sindelar,67.0,False,False,home_team,6,1
"1934-04-25","1934",Austria,Bulgaria,Bulgaria,Mihail Lozanov,66.0,False,False,away_team,6,1
"1934-04-29","1934",Belgium,Netherlands,Belgium,Laurent Grimmonprez,51.0,False,False,home_team,2,4
"1934-04-29","1934",Belgium,Netherlands,Belgium,Bernard Voorhoof,71.0,False,False,home_team,2,4
"1934-04-29","1934",Belgium,Netherlands,Netherlands,Kick Smit,60.0,False,False,away_team,2,4
"1934-04-29","1934",Belgium,Netherlands,Netherlands,Bep Bakhuys,62.0,False,False,away_team,2,4
"1934-04-29","1934",Belgium,Netherlands,Netherlands,Leen Vente,64.0,False,False,away_team,2,4
"1934-04-29","1934",Belgium,Netherlands,Netherlands,Bep Bakhuys,84.0,False,False,away_team,2,4
"1934-04-29","1934",Hungary,Bulgaria,Bulgaria,Vladimir Todorov,61.0,False,False,away_team,4,1
"1934-04-29","1934",Hungary,Bulgaria,Hungary,Gábor P. Szabó,9.0,False,False,home_team,4,1
