"year","country","scorer","year_count_goals","count_goals","country_year_top_player","country_top_player","world_top_player"
"1941",Uruguay,Roberto Porta,1,12,2,6,38
"1941",Uruguay,Obdulio Varela,1,5,2,13,45
"1941",Uruguay,Oscar Chirimini,1,3,2,15,47
"1941",Uruguay,Schubert Gambetta,1,3,2,15,47
"1941",Uruguay,Juan Pedro Riephoff,1,2,2,16,48
"1941",Uruguay,Jorge Laurido,1,1,2,17,49
"1941",Uruguay,Ubaldo Cruche,1,1,2,17,49
"1942",Argentina,José Manuel Moreno,7,13,1,9,37
"1942",Argentina,Herminio Masantonio,7,11,1,11,39
"1942",Argentina,Enrique García,2,5,2,17,45
"1942",Argentina,Angel Perucca,2,2,2,20,48
"1942",Argentina,Adolfo Pedernera,1,3,3,19,47
"1942",Argentina,Juan Carlos Heredia,1,1,3,21,49
"1942",Argentina,Raimundo Sandoval,1,1,3,21,49
"1942",Brazil,Sylvio Pirillo,6,6,1,20,44
"1942",Brazil,Zizinho,2,17,2,10,33
"1942",Brazil,Patesko,2,6,2,20,44
"1942",Brazil,Pedro Amorim,2,2,2,24,48
"1942",Brazil,Cláudio Christovam de Pinho,1,5,3,21,45
"1942",Brazil,Elba de Padua Lima,1,1,3,25,49
"1942",Brazil,Servílio de Jesús,1,1,3,25,49
"1942",Chile,Alfonso Domínguez,2,4,1,13,46
"1942",Chile,Armando Contreras,1,2,2,15,48
"1942",Chile,Benito Armingol,1,1,2,16,49
"1942",Ecuador,José María Jiménez,2,5,1,9,45
"1942",Ecuador,Marino Alcívar,1,3,2,11,47
"1942",Ecuador,Enrique Alvarez,1,1,2,13,49
"1942",Paraguay,Marcial Barrios,3,8,1,7,42
"1942",Paraguay,Fabio Baudo Franco,3,3,1,12,47
"1942",Paraguay,Rubén Aveiro,2,2,2,13,48
"1942",Paraguay,Vicente Sánchez,1,5,3,10,45
"1942",Paraguay,Eduardo Mingo,1,2,3,13,48
"1942",Paraguay,Gorgonio Ibarrola,1,1,3,14,49
"1942",Peru,Teodoro Fernández,2,15,1,3,35
"1942",Peru,Adolfo Magallanes,1,2,2,15,48
"1942",Peru,Leopoldo Quiñónez,1,1,2,16,49
"1942",Peru,Luis Guzmán Gonzales,1,1,2,16,49
"1942",Uruguay,Severino Varela,5,15,1,4,35
"1942",Uruguay,Roberto Porta,5,12,1,6,38
"1942",Uruguay,Bibiano Zapirain,3,3,2,15,47
"1942",Uruguay,Luis Ernesto Castro,3,3,2,15,47
"1942",Uruguay,Aníbal Ciocca,2,5,3,13,45
"1942",Uruguay,Obdulio Varela,1,5,4,13,45
"1942",Uruguay,Oscar Chirimini,1,3,4,15,47
"1942",Uruguay,Schubert Gambetta,1,3,4,15,47
"1945",Argentina,Norberto Doroteo Méndez,6,17,1,6,33
"1945",Argentina,René Pontoni,4,8,2,14,42
"1945",Argentina,Rinaldo Martino,4,5,2,17,45
"1945",Argentina,Félix Loustau,2,7,3,15,43
"1945",Argentina,Vicente de la Mata,2,5,3,17,45
"1945",Argentina,José Luis Ferraro,2,2,3,20,48
"1945",Argentina,Mario Boyé,1,5,4,17,45
"1945",Argentina,Manuel Pellegrina,1,1,4,21,49
"1945",Bolivia,Zenón González,1,3,1,12,47
"1945",Bolivia,Severo Orgaz,1,2,1,13,48
"1945",Bolivia,Raúl Fernández,1,1,1,14,49
"1945",Brazil,Heleno de Freitas,6,9,1,17,41
"1945",Brazil,Ademir de Menezes,5,22,2,5,28
"1945",Brazil,Zizinho,2,17,3,10,33
"1945",Brazil,Jair,2,15,3,11,35
"1945",Brazil,Tesourinha,1,8,4,18,42
"1945",Brazil,Jaime de Almeida,1,1,4,25,49
"1945",Brazil,Jorge Ceciliano,1,1,4,25,49
"1945",Brazil,Rui Campos,1,1,4,25,49
"1945",Chile,Juan Alcántara,5,6,1,11,44
"1945",Chile,Guillermo Clavero,4,4,2,13,46
"1945",Chile,Desiderio Medina,3,3,3,14,47
"1945",Chile,Erasmo Vera,1,1,4,16,49
"1945",Chile,Francisco Hormazábal,1,1,4,16,49
"1945",Chile,Manuel Piñeiro,1,1,4,16,49
"1945",Colombia,Fulgencio Berdugo,2,3,1,12,47
"1945",Colombia,Luis González Rubio,2,2,1,13,48
"1945",Colombia,Roberto Gámez,2,2,1,13,48
"1945",Colombia,Arturo Mendoza,1,1,2,14,49
"1945",Ecuador,Víctor Aguayo,4,4,1,10,46
"1945",Ecuador,José María Jiménez,1,5,2,9,45
"1945",Ecuador,Luis Mendoza,1,2,2,12,48
"1945",Ecuador,Enrique Raymondi Chávez,1,1,2,13,49
"1945",Ecuador,Guillermo Albornoz,1,1,2,13,49
"1945",Ecuador,José Mendoza,1,1,2,13,49
"1945",Uruguay,Atilio García,5,5,1,13,45
"1945",Uruguay,Roberto Porta,3,12,2,6,38
"1945",Uruguay,José García,2,4,3,14,46
"1945",Uruguay,Nicolás Falero,1,9,4,9,41
"1945",Uruguay,Obdulio Varela,1,5,4,13,45
"1945",Uruguay,José María Ortiz,1,1,4,17,49
"1945",Uruguay,Juan Riephoff,1,1,4,17,49
"1946",Argentina,Norberto Doroteo Méndez,5,17,1,6,33
"1946",Argentina,Ángel Labruna,5,10,1,12,40
"1946",Argentina,Adolfo Pedernera,2,3,2,19,47
"1946",Argentina,Juan Carlos Salvini,2,2,2,20,48
"1946",Argentina,Félix Loustau,1,7,3,15,43
"1946",Argentina,Rinaldo Martino,1,5,3,17,45
"1946",Argentina,Vicente de la Mata,1,5,3,17,45
"1946",Bolivia,Miguel Peredo,2,2,1,13,48
"1946",Bolivia,Zenón González,1,3,2,12,47
"1946",Bolivia,Juan Bautista Coronel,1,1,2,14,49
"1946",Brazil,Zizinho,5,17,1,10,33
"1946",Brazil,Heleno de Freitas,3,9,2,17,41
"1946",Brazil,Jair,2,15,3,11,35
"1946",Brazil,Chico,2,6,3,20,44
"1946",Brazil,Norival Pereira Da Silva,1,1,4,25,49
"1946",Chile,Atilio Cremaschi,3,8,1,9,42
"1946",Chile,Jorge Benjamín Araya,3,3,1,14,47
"1946",Chile,Juan Alcántara,1,6,2,11,44
"1946",Chile,Santiago Salfate,1,1,2,16,49
"1946",Paraguay,Juan Bautista Villalba,4,9,1,6,41
"1946",Paraguay,Alejandrino Genés,1,5,2,10,45
"1946",Paraguay,Albino Rodríguez,1,1,2,14,49
"1946",Paraguay,Delfín Benítez Cáceres,1,1,2,14,49
"1946",Paraguay,Porfirio Rolón,1,1,2,14,49
"1946",Uruguay,José María Medina,7,7,1,11,43
"1946",Uruguay,José García,1,4,2,14,46
"1946",Uruguay,Juan Pedro Riephoff,1,2,2,16,48
"1946",Uruguay,José Antonio Vázquez,1,1,2,17,49
"1946",Uruguay,Raúl Schiaffino,1,1,2,17,49
"1947",Argentina,Norberto Doroteo Méndez,6,17,1,6,33
"1947",Argentina,Alfredo Di Stéfano,6,13,1,9,37
"1947",Argentina,René Pontoni,4,8,2,14,42
"1947",Argentina,Félix Loustau,4,7,2,15,43
"1947",Argentina,Mario Boyé,4,5,2,17,45
"1947",Argentina,José Manuel Moreno,3,13,3,9,37
"1947",Argentina,Mario Fernández,1,1,4,21,49
"1947",Bolivia,Benigno Gutiérrez,2,5,1,10,45
"1947",Bolivia,Zenón González,1,3,2,12,47
"1947",Bolivia,Severo Orgaz,1,2,2,13,48
"1947",Bolivia,Armando Tapia,1,1,2,14,49
"1947",Bolivia,Arturo Tardío,1,1,2,14,49
"1947",Chile,Pedro Hugo López,3,5,1,12,45
"1947",Chile,Osvaldo Sáez,3,3,1,14,47
"1947",Chile,Fernando Riera,2,4,2,13,46
"1947",Chile,Raimundo Infante,1,3,3,14,47
"1947",Chile,Andrés Prieto,1,2,3,15,48
"1947",Chile,Carlos Varela,1,1,3,16,49
"1947",Chile,Duberty Aráoz,1,1,3,16,49
"1947",Chile,Jorge Peñaloza,1,1,3,16,49
"1947",Chile,Miguel Busquets,1,1,3,16,49
"1947",Colombia,Carlos Arango,1,5,1,10,45
"1947",Colombia,Rafael Granados,1,1,1,14,49
"1947",Ecuador,José María Jiménez,2,5,1,9,45
"1947",Ecuador,César Garnica,1,1,2,13,49
"1947",Paraguay,Leocadio Marín,6,6,1,9,44
"1947",Paraguay,Juan Bautista Villalba,5,9,2,6,41
"1947",Paraguay,Alejandrino Genés,4,5,3,10,45
"1947",Paraguay,Enrique Ávalos,1,2,4,13,48
"1947",Peru,Carlos Gómez Sánchez,3,5,1,12,45
"1947",Peru,Luis Guzmán,3,3,1,14,47
"1947",Peru,Máximo Mosquera,2,6,2,11,44
"1947",Peru,Valeriano López,2,2,2,15,48
"1947",Peru,Félix Castillo,1,7,3,10,43
"1947",Peru,Juan Castillo,1,1,3,16,49
"1947",Uruguay,Nicolás Falero,8,9,1,9,41
"1947",Uruguay,Héctor Magliano,4,4,2,14,46
"1947",Uruguay,Julio César Britos,3,3,3,15,47
"1947",Uruguay,Washington Puente,2,4,4,14,46
"1947",Uruguay,Raúl Sarro,2,2,4,16,48
"1947",Uruguay,José García,1,4,5,14,46
"1947",Uruguay,Schubert Gambetta,1,3,5,15,47
"1949",Bolivia,Víctor Ugarte,5,9,1,6,41
"1949",Bolivia,Benigno Gutiérrez,3,5,2,10,45
"1949",Bolivia,Benedicto Godoy Véizaga,2,2,3,13,48
"1949",Bolivia,Carlos Sánchez,1,1,4,14,49
"1949",Bolivia,Nemesio Rojas,1,1,4,14,49
"1949",Bolivia,Víctor Celestino Algañaraz,1,1,4,14,49
"1949",Brazil,Jair,9,15,1,11,35
"1949",Brazil,Ademir de Menezes,7,22,2,5,28
"1949",Brazil,Tesourinha,7,8,2,18,42
"1949",Brazil,Zizinho,5,17,3,10,33
"1949",Brazil,Simão,5,5,3,21,45
"1949",Brazil,Cláudio Christovam de Pinho,3,5,4,21,45
"1949",Brazil,Nininho,3,3,4,23,47
"1949",Brazil,Orlando de Azevedo Viarina,2,2,5,24,48
"1949",Brazil,Augusto da Costa,1,1,6,25,49
"1949",Brazil,Danilo Alvim,1,1,6,25,49
"1949",Brazil,Gerardo Arce,1,1,6,25,49
"1949",Brazil,Millón Medeiros,1,1,6,25,49
"1949",Brazil,Octavio Sergio da Costa,1,1,6,25,49
"1949",Chile,Atilio Cremaschi,2,8,1,9,42
"1949",Chile,Pedro Hugo López,2,5,1,12,45
"1949",Chile,Raimundo Infante,2,3,1,14,47
"1949",Chile,Fernando Riera,1,4,2,13,46
"1949",Chile,Carlos Rojas,1,1,2,16,49
"1949",Chile,Manuel Salamanca,1,1,2,16,49
"1949",Chile,Ulises Ramos,1,1,2,16,49
"1949",Colombia,Fulgencio Berdugo,1,3,1,12,47
"1949",Colombia,Alfredo Pérez,1,1,1,14,49
"1949",Colombia,Luz Gastelbondo,1,1,1,14,49
"1949",Colombia,Nelson Pérez,1,1,1,14,49
"1949",Cuba,Jacinto Barquín,1,1,1,8,49
"1949",Cuba,José Gómez,1,1,1,8,49
"1949",Cuba,Santiago Veiga,1,1,1,8,49
"1949",Ecuador,José Vargas,2,2,1,12,48
"1949",Ecuador,Enrique Cantos,1,3,2,11,47
"1949",Ecuador,Guido Andrade,1,1,2,13,49
"1949",Ecuador,Rafael Maldonado,1,1,2,13,49
"1949",Ecuador,Sigifredo Cuchuca,1,1,2,13,49
"1949",Ecuador,Víctor Artega,1,1,2,13,49
"1949",England,Jack Rowley,4,4,1,17,46
"1949",England,Stan Mortensen,3,4,2,17,46
"1949",England,Jackie Milburn,3,3,2,18,47
"1949",England,Stan Pearson,2,2,3,19,48
"1949",England,Jack Froggatt,1,1,4,20,49
"1949",Finland,Jorma Vaihela,1,2,1,12,48
"1949",France,Henri Baillot,2,2,1,21,48
"1949",France,Jean Luciano,1,1,2,22,49
"1949",France,Marius Walter,1,1,2,22,49
"1949",Israel,Yehoshua Glazer,2,7,1,8,43
"1949",Luxembourg,Armand Muller,1,1,1,8,49
"1949",Luxembourg,Camille Wagner,1,1,1,8,49
"1949",Luxembourg,Jim Kremer,1,1,1,8,49
"1949",Luxembourg,Michel Reuter,1,1,1,8,49
"1949",Mexico,Horacio Casarín,4,5,1,15,45
"1949",Mexico,Luis de la Fuente,4,4,1,16,46
"1949",Mexico,José Naranjo,2,3,2,17,47
"1949",Mexico,Antonio Flores,2,2,2,18,48
"1949",Mexico,Luis Luna,2,2,2,18,48
"1949",Mexico,Héctor Ortiz,1,2,3,18,48
"1949",Mexico,Carlos Septién,1,1,3,19,49
"1949",Mexico,Mario Ochoa,1,1,3,19,49
"1949",Northern Ireland,Samuel Smyth,3,3,1,10,47
"1949",Northern Ireland,Bobby Brennan,1,1,2,12,49
"1949",Paraguay,Dionisio Arce,7,7,1,8,43
"1949",Paraguay,Jorge Duilio Benitez,7,7,1,8,43
"1949",Paraguay,César López Fretes,3,4,2,11,46
"1949",Paraguay,Marcial Barrios,2,8,3,7,42
"1949",Paraguay,Enrique Ávalos,1,2,4,13,48
"1949",Paraguay,Pedro Fernández,1,1,4,14,49
"1949",Peru,Félix Castillo,4,7,1,10,43
"1949",Peru,Roberto Drago,3,5,2,12,45
"1949",Peru,Alfredo Mosquera,3,3,2,14,47
"1949",Peru,Víctor Pedraza,3,3,2,14,47
"1949",Peru,Carlos Gómez Sánchez,2,5,3,12,45
"1949",Peru,Juan Emilio Salinas,2,2,3,15,48
"1949",Peru,Cornelio Heredia,1,2,4,15,48
"1949",Peru,Manuel Drago,1,1,4,16,49
"1949",Peru,Marcos Bermeo,1,1,4,16,49
"1949",Republic of Ireland,Con Martin,3,3,1,14,47
"1949",Republic of Ireland,Davy Walsh,1,2,2,15,48
"1949",Republic of Ireland,Johnny Gavin,1,2,2,15,48
"1949",Republic of Ireland,Peter Farrell,1,1,2,16,49
"1949",Scotland,Henry Morris,3,3,1,11,47
"1949",Scotland,William Waddell,2,2,2,12,48
"1949",Scotland,Lawrence Reilly,1,2,3,12,48
"1949",Scotland,Alexander Linwood,1,1,3,13,49
"1949",Scotland,Billy Steel,1,1,3,13,49
"1949",Scotland,Jimmy Mason,1,1,3,13,49
"1949",Scotland,John McPhail,1,1,3,13,49
"1949",Sweden,Karl-Erik Palmér,3,6,1,11,44
"1949",Sweden,Hasse Jeppson,1,3,2,14,47
"1949",Sweden,Nils Liedholm,1,3,2,14,47
"1949",Sweden,Sune Andersson,1,3,2,14,47
"1949",Switzerland,Jacques Fatton,3,6,1,10,44
"1949",Switzerland,René Maillard,2,2,2,14,48
"1949",Switzerland,Robert Ballaman,1,8,3,9,42
"1949",Switzerland,Hans-Peter Friedländer,1,1,3,15,49
"1949",Switzerland,Kiki Antenen,1,1,3,15,49
"1949",Turkey,Fahreddin Cansever,3,3,1,12,47
"1949",Turkey,Lefter Küçükandonyadis,1,5,2,10,45
"1949",Turkey,Erol Keskin,1,2,2,13,48
"1949",Turkey,Bülent Eken,1,1,2,14,49
"1949",Turkey,Gündüz Kılıç,1,1,2,14,49
"1949",United States,Frank Wallace,2,3,1,15,47
"1949",United States,John Souza,2,2,1,16,48
"1949",United States,Pete Matevich,2,2,1,16,48
"1949",United States,Ben Wattman,1,1,2,17,49
"1949",United States,Walter Bahr,1,1,2,17,49
"1949",Uruguay,Ramón Castro,4,4,1,14,46
"1949",Uruguay,Juan Ayala,3,3,2,15,47
"1949",Uruguay,Dagoberto Moll,2,2,3,16,48
"1949",Uruguay,Jose Maria Garcia,2,2,3,16,48
"1949",Uruguay,Ernesto Betancourt,1,1,4,17,49
"1949",Uruguay,Miguel Martínez,1,1,4,17,49
"1949",Uruguay,Nelson Moreno,1,1,4,17,49
"1949",Wales,Mal Griffiths,1,1,1,14,49
"1949",Yugoslavia,Željko Čajkovski,4,6,1,12,44
"1949",Yugoslavia,Stjepan Bobek,3,4,2,14,46
"1949",Yugoslavia,Milutin Pajević,3,3,2,15,47
"1949",Yugoslavia,Marko Valok,2,2,3,16,48
"1949",Yugoslavia,Prvoslav Mihajlović,2,2,3,16,48
"1949",Yugoslavia,Božidar Senčar,1,1,4,17,49
"1949",Yugoslavia,Zlatko Čajkovski,1,1,4,17,49
"1950",Brazil,Ademir de Menezes,9,22,1,5,28
"1950",Brazil,Chico,4,6,2,20,44
"1950",Brazil,Jair,2,15,3,11,35
"1950",Brazil,Baltazar,2,11,3,15,39
"1950",Brazil,Thomaz Soares da Silva,2,2,3,24,48
"1950",Brazil,Alfredo dos Santos,1,1,4,25,49
"1950",Brazil,Friaça,1,1,4,25,49
"1950",Brazil,Maneca,1,1,4,25,49
"1950",Chile,Atilio Cremaschi,2,8,1,9,42
"1950",Chile,Fernando Riera,1,4,2,13,46
"1950",Chile,George Robledo,1,4,2,13,46
"1950",Chile,Andrés Prieto,1,2,2,15,48
"1950",England,Stan Mortensen,1,4,1,17,46
"1950",England,Roy Bentley,1,1,1,20,49
"1950",England,Wilf Mannion,1,1,1,20,49
"1950",Italy,Riccardo Carapellese,2,2,1,17,48
"1950",Italy,Egisto Pandolfini,1,3,2,16,47
"1950",Italy,Ermes Muccinelli,1,2,2,17,48
"1950",Mexico,Horacio Casarín,1,5,1,15,45
"1950",Mexico,Héctor Ortiz,1,2,1,18,48
"1950",Paraguay,Atilio López,1,4,1,11,46
"1950",Paraguay,César López Fretes,1,4,1,11,46
"1950",Portugal,Fernando Cabrita,1,1,1,16,49
"1950",Portugal,Jesus Correia,1,1,1,16,49
"1950",Portugal,José Travassos,1,1,1,16,49
"1950",Spain,Telmo Zarra,7,7,1,15,43
"1950",Spain,Estanislau Basora,5,7,2,15,43
"1950",Spain,Silvestre Igoa,2,2,3,20,48
"1950",Spain,Agustín Gaínza,1,2,4,20,48
"1950",Spain,José Luis Panizo,1,1,4,21,49
"1950",Spain,Luis Molowny,1,1,4,21,49
"1950",Sweden,Karl-Erik Palmér,3,6,1,11,44
"1950",Sweden,Stig Sundqvist,3,3,1,14,47
"1950",Sweden,Hasse Jeppson,2,3,2,14,47
"1950",Sweden,Sune Andersson,2,3,2,14,47
"1950",Sweden,Bror Mellberg,1,1,3,16,49
"1950",Switzerland,Jacques Fatton,2,6,1,10,44
"1950",Switzerland,Charles Antenen,1,6,2,10,44
"1950",Switzerland,René Bader,1,1,2,15,49
"1950",United States,Frank Wallace,1,3,1,15,47
"1950",United States,Gino Pariani,1,1,1,17,49
"1950",United States,Joe Gaetjens,1,1,1,17,49
"1950",United States,Joe Maca,1,1,1,17,49
"1950",Uruguay,Óscar Míguez,5,15,1,4,35
"1950",Uruguay,Alcides Ghiggia,4,4,2,14,46
"1950",Uruguay,Juan Alberto Schiaffino,3,5,3,13,45
"1950",Uruguay,Obdulio Varela,1,5,4,13,45
"1950",Uruguay,Julio Pérez,1,2,4,16,48
"1950",Uruguay,Ernesto Vidal,1,1,4,17,49
"1950",Yugoslavia,Željko Čajkovski,2,6,1,12,44
"1950",Yugoslavia,Kosta Tomašević,2,2,1,16,48
"1950",Yugoslavia,Stjepan Bobek,1,4,2,14,46
"1950",Yugoslavia,Rajko Mitić,1,1,2,17,49
"1950",Yugoslavia,Tihomir Ognjanov,1,1,2,17,49
"1953",Austria,Erich Probst,5,12,1,8,38
"1953",Austria,Theodor Wagner,1,6,2,13,44
"1953",Austria,Ernst Ocwirk,1,3,2,16,47
"1953",Austria,Robert Dienst,1,2,2,17,48
"1953",Austria,Ernst Happel,1,1,2,18,49
"1953",Belgium,Henri Coppens,4,7,1,12,43
"1953",Belgium,Léopold Anoul,2,5,2,14,45
"1953",Belgium,Mathieu Bollen,2,2,2,17,48
"1953",Belgium,Victor Mees,1,3,3,16,47
"1953",Belgium,Jean-Louis Straetmans,1,1,3,18,49
"1953",Belgium,Victor Lemberechts,1,1,3,18,49
"1953",Bolivia,Víctor Ugarte,2,9,1,6,41
"1953",Bolivia,Ricardo Alcón,2,4,1,11,46
"1953",Bolivia,Ramón Santos,2,2,1,13,48
"1953",Brazil,Júlio Botelho,5,8,1,18,42
"1953",Brazil,Baltazar,3,11,2,15,39
"1953",Brazil,Pinga,2,4,3,22,46
"1953",Brazil,Francisco Rodrigues,2,2,3,24,48
"1953",Brazil,Ademir de Menezes,1,22,4,5,28
"1953",Brazil,Zizinho,1,17,4,10,33
"1953",Brazil,Cláudio Christovam de Pinho,1,5,4,21,45
"1953",Brazil,Nílton Santos,1,2,4,24,48
"1953",Brazil,Ipojucan Lins de Araújo,1,1,4,25,49
"1953",Bulgaria,Ivan Kolev,1,4,1,12,46
"1953",Bulgaria,Dobromir Tashkov,1,1,1,15,49
"1953",Bulgaria,Stefan Bozhkov,1,1,1,15,49
"1953",Chile,Francisco Molina,7,7,1,10,43
"1953",Chile,Atilio Cremaschi,1,8,2,9,42
"1953",Chile,René Meléndez,1,5,2,12,45
"1953",Chile,Guillermo Díaz Carmona,1,1,2,16,49
"1953",Czechoslovakia,František Vlk,3,3,1,12,47
"1953",Czechoslovakia,Emil Pažický,1,1,2,14,49
"1953",Czechoslovakia,František Šafránek,1,1,2,14,49
"1953",Ecuador,Eduardo Guzmán,1,1,1,13,49
"1953",Egypt,Ad-Diba,1,6,1,9,44
"1953",England,Nat Lofthouse,3,6,1,15,44
"1953",England,Dennis Wilshaw,2,3,2,18,47
"1953",England,Harold Hassall,2,2,2,19,48
"1953",Finland,Kalevi Lehtovirta,3,3,1,11,47
"1953",Finland,Olavi Lahtinen,2,3,2,11,47
"1953",Finland,Jorma Vaihela,1,2,3,12,48
"1953",Finland,Nils Rikberg,1,1,3,13,49
"1953",France,Just Fontaine,3,21,1,5,29
"1953",France,Jean Vincent,2,12,2,12,38
"1953",France,Roger Piantoni,2,8,2,15,42
"1953",France,Joseph Ujlaki,2,5,2,18,45
"1953",France,Jean Desgranges,2,2,2,21,48
"1953",France,Léon Glovacki,2,2,2,21,48
"1953",France,Pierre Flamion,2,2,2,21,48
"1953",France,Raymond Kopa,1,7,3,16,43
"1953",France,Armand Penverne,1,1,3,22,49
"1953",France,Jacques Foix,1,1,3,22,49
"1953",France,Raymond Cicci,1,1,3,22,49
"1953",France,Édouard Kargu,1,1,3,22,49
"1953",Germany,Max Morlock,4,12,1,16,38
"1953",Germany,Fritz Walter,2,5,2,23,45
"1953",Germany,Helmut Rahn,1,11,3,17,39
"1953",Germany,Ottmar Walter,1,5,3,23,45
"1953",Germany,Horst Schade,1,1,3,27,49
"1953",Greece,Thanasis Bembis,1,1,1,15,49
"1953",Italy,Amleto Frignani,1,3,1,16,47
"1953",Italy,Ermes Muccinelli,1,2,1,17,48
"1953",Luxembourg,Antoine Kohn,1,1,1,8,49
"1953",Mexico,Tomás Balcázar,4,6,1,14,44
"1953",Mexico,Pedro Arnauda,3,3,2,17,47
"1953",Mexico,José Luis Lamadrid,2,5,3,15,45
"1953",Mexico,Gregorio Gómez,1,1,4,19,49
"1953",Mexico,Nicolás Tellez,1,1,4,19,49
"1953",Mexico,Rafael Ávalos,1,1,4,19,49
"1953",Northern Ireland,Eddie McMorran,1,1,1,12,49
"1953",Northern Ireland,Norman Lockhart,1,1,1,12,49
"1953",Norway,Harald Hennum,1,3,1,11,47
"1953",Norway,Gunnar Thoresen,1,1,1,13,49
"1953",Norway,Hans Nordahl,1,1,1,13,49
"1953",Norway,Knut Dahlen,1,1,1,13,49
"1953",Paraguay,Rubén Fernández,4,4,1,11,46
"1953",Paraguay,Ángel Berni,4,4,1,11,46
"1953",Paraguay,Atilio López,3,4,2,11,46
"1953",Paraguay,Juan Angel Romero,1,1,3,14,49
"1953",Paraguay,Manuel Gavilán,1,1,3,14,49
"1953",Paraguay,Pablo León,1,1,3,14,49
"1953",Peru,Óscar Gómez Sánchez,2,10,1,7,40
"1953",Peru,Alberto Terry,1,8,2,9,42
"1953",Peru,Luis Navarrete,1,1,2,16,49
"1953",Portugal,José Águas,1,3,1,14,47
"1953",Republic of Ireland,Arthur Fitzsimons,2,2,1,15,48
"1953",Republic of Ireland,Reg Ryan,2,2,1,15,48
"1953",Republic of Ireland,Davy Walsh,1,2,2,15,48
"1953",Republic of Ireland,Frank O'Farrell,1,1,2,16,49
"1953",Republic of Ireland,Tommy Eglington,1,1,2,16,49
"1953",Romania,József Pecsovszky,2,2,1,15,48
"1953",Romania,Alexandru Ene,1,3,2,14,47
"1953",Romania,Gavril Serfözö,1,1,2,16,49
"1953",Romania,Valeriu Călinoiu,1,1,2,16,49
"1953",Saarland,Gerhard Siedl,1,1,1,1,49
"1953",Saarland,Herbert Binkert,1,1,1,1,49
"1953",Saarland,Werner Otto,1,1,1,1,49
"1953",Scotland,Charlie Fleming,2,2,1,12,48
"1953",Scotland,Allan Brown,1,2,2,12,48
"1953",Scotland,Lawrence Reilly,1,2,2,12,48
"1953",Scotland,Bobby Johnstone,1,1,2,13,49
"1953",Scotland,Jackie Henderson,1,1,2,13,49
"1953",Sweden,Nils-Åke Sandell,4,4,1,13,46
"1953",Sweden,Arne Selmosson,1,1,2,16,49
"1953",Sweden,Bengt Berndtsson,1,1,2,16,49
"1953",Sweden,Gösta Sandberg,1,1,2,16,49
"1953",Sweden,Hans Persson,1,1,2,16,49
"1953",Sweden,Herbert Sandin,1,1,2,16,49
"1953",Uruguay,Osvaldo Balseiro,4,4,1,14,46
"1953",Uruguay,Carlos Romero,3,3,2,15,47
"1953",Uruguay,Donald Peláez,3,3,2,15,47
"1953",Uruguay,Washington Puente,2,4,3,14,46
"1953",Uruguay,Walter Morel,2,3,3,15,47
"1953",Uruguay,Omar Méndez,1,1,4,17,49
"1953",Wales,Ivor Allchurch,2,10,1,7,40
"1953",Wales,John Charles,2,4,1,11,46
"1953",Yugoslavia,Miloš Milutinović,1,4,1,14,46
"1953",Yugoslavia,Frane Matošić,1,1,1,17,49
"1954",Austria,Erich Probst,6,12,1,8,38
"1954",Austria,Theodor Wagner,3,6,2,13,44
"1954",Austria,Ernst Stojaspal,3,3,2,16,47
"1954",Austria,Alfred Körner,2,3,3,16,47
"1954",Austria,Ernst Ocwirk,2,3,3,16,47
"1954",Austria,Luis Cruz,1,1,4,18,49
"1954",Belgium,Léopold Anoul,3,5,1,14,45
"1954",Belgium,Henri Coppens,1,7,2,12,43
"1954",Belgium,Jimmy Dickinson,1,1,2,18,49
"1954",Brazil,Baltazar,6,11,1,15,39
"1954",Brazil,Júlio Botelho,3,8,2,18,42
"1954",Brazil,Didi,2,14,3,12,36
"1954",Brazil,Pinga,2,4,3,22,46
"1954",Brazil,Maurinho,1,2,4,24,48
"1954",Brazil,Djalma Santos,1,1,4,25,49
"1954",Brazil,Julinho,1,1,4,25,49
"1954",Chile,Ted Robledo,1,1,1,16,49
"1954",Egypt,Alaa El-Hamouly,1,1,1,14,49
"1954",England,Nat Lofthouse,3,6,1,15,44
"1954",England,Ivor Broadis,3,3,1,18,47
"1954",England,Jimmy Mullen,2,2,2,19,48
"1954",England,Dennis Wilshaw,1,3,3,18,47
"1954",England,Tom Finney,1,2,3,19,48
"1954",England,Johnny Nicholls,1,1,3,20,49
"1954",England,Ronnie Allen,1,1,3,20,49
"1954",France,Jean Vincent,1,12,1,12,38
"1954",France,Raymond Kopa,1,7,1,16,43
"1954",France,Raúl Cárdenas,1,2,1,21,48
"1954",Germany,Max Morlock,8,12,1,16,38
"1954",Germany,Hans Schäfer,5,8,2,20,42
"1954",Germany,Helmut Rahn,4,11,3,17,39
"1954",Germany,Ottmar Walter,4,5,3,23,45
"1954",Germany,Fritz Walter,3,5,4,23,45
"1954",Germany,Alfred Pfaff,1,1,5,27,49
"1954",Germany,Bernhard Klodt,1,1,5,27,49
"1954",Germany,Ivica Horvat,1,1,5,27,49
"1954",Germany,Richard Herrmann,1,1,5,27,49
"1954",Greece,Dimitris Kokkinakis,1,1,1,15,49
"1954",Greece,Georgios Kamaras,1,1,1,15,49
"1954",Haiti,Gerard Ellie,2,2,1,7,48
"1954",Hungary,Sándor Kocsis,11,11,1,6,39
"1954",Hungary,Nándor Hidegkuti,4,6,2,10,44
